Month,monthNumber,Date,tempMin,tempAvg,tempMax,humidityMin,humidityAvg,humidityMax,Disease
November,11,9,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,10,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,11,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,12,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,13,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,14,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,15,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,16,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,17,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,18,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,19,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,20,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,21,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,22,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,23,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,24,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,25,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,26,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,27,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,28,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,29,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,30,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
November,11,31,5,15,25,40,55,70,"Common Cold (Rhinovirus), Pneumonia (Bacterial/Viral), Seasonal Flu (Influenza A/B), RSV (Respiratory Syncytial Virus), Bronchitis (Acute & Chronic), Asthma Exacerbations (Cold Air Triggers), Sinus Infections (Sinusitis), Strep Throat (Bacterial Pharyngitis), Norovirus (Winter Vomiting Bug), Croup (Children), Ear Infections (Otitis Media), Seasonal Allergies (Indoor Mold/Dust Mites), COPD Flare-ups (Cold Air & Pollution), Hypothermia (Early Winter Cases), Dry Skin & Eczema (Low Humidity), Raynaud’s Phenomenon (Cold-Induced Circulation Issues), Frostnip (Early Frost Exposure), Winter Conjunctivitis (Dry Eyes), Heart Attack Risk (Cold Stress), Gastroenteritis (Rotavirus/Norovirus)"
December,12,1,3,14,25,30,40,60,"Frostbite (Extreme Cold), Seasonal Depression (SAD), H3N2 Flu (Seasonal Influenza), Hypothermia (Severe Cold), Pneumonia (Bacterial/Post-Viral), Bronchiolitis (Infants), Winter Asthma Attacks, Slipping Injuries (Ice-Related Fractures), Chilblains (Cold-Induced Skin Inflammation), COPD Worsening (Air Pollution + Cold), Norovirus Outbreaks (Holiday Gatherings), Stomach Flu (Viral Gastroenteritis), Dry Eye Syndrome (Low Humidity), Cold Urticaria (Allergic Reaction to Cold), Frozen Shoulder (Adhesive Capsulitis), Heart Failure Exacerbation (Cold Stress), Winter Migraines (Barometric Pressure Changes), Influenza-Like Illness (ILI), Arthritis Flare-ups (Cold & Humidity), Carbon Monoxide Poisoning (Indoor Heating Risks)"
December,12,2,3,14,25,30,40,60,"Frostbite (Extreme Cold), Seasonal Depression (SAD), H3N2 Flu (Seasonal Influenza), Hypothermia (Severe Cold), Pneumonia (Bacterial/Post-Viral), Bronchiolitis (Infants), Winter Asthma Attacks, Slipping Injuries (Ice-Related Fractures), Chilblains (Cold-Induced Skin Inflammation), COPD Worsening (Air Pollution + Cold), Norovirus Outbreaks (Holiday Gatherings), Stomach Flu (Viral Gastroenteritis), Dry Eye Syndrome (Low Humidity), Cold Urticaria (Allergic Reaction to Cold), Frozen Shoulder (Adhesive Capsulitis), Heart Failure Exacerbation (Cold Stress), Winter Migraines (Barometric Pressure Changes), Influenza-Like Illness (ILI), Arthritis Flare-ups (Cold & Humidity), Carbon Monoxide Poisoning (Indoor Heating Risks)"
December,12,3,3,14,25,30,40,60,"Frostbite (Extreme Cold), Seasonal Depression (SAD), H3N2 Flu (Seasonal Influenza), Hypothermia (Severe Cold), Pneumonia (Bacterial/Post-Viral), Bronchiolitis (Infants), Winter Asthma Attacks, Slipping Injuries (Ice-Related Fractures), Chilblains (Cold-Induced Skin Inflammation), COPD Worsening (Air Pollution + Cold), Norovirus Outbreaks (Holiday Gatherings), Stomach Flu (Viral Gastroenteritis), Dry Eye Syndrome (Low Humidity), Cold Urticaria (Allergic Reaction to Cold), Frozen Shoulder (Adhesive Capsulitis), Heart Failure Exacerbation (Cold Stress), Winter Migraines (Barometric Pressure Changes), Influenza-Like Illness (ILI), Arthritis Flare-ups (Cold & Humidity), Carbon Monoxide Poisoning (Indoor Heating Risks)"
December,12,4,3,14,25,30,40,60,"Frostbite (Extreme Cold), Seasonal Depression (SAD), H3N2 Flu (Seasonal Influenza), Hypothermia (Severe Cold), Pneumonia (Bacterial/Post-Viral), Bronchiolitis (Infants), Winter Asthma Attacks, Slipping Injuries (Ice-Related Fractures), Chilblains (Cold-Induced Skin Inflammation), COPD Worsening (Air Pollution + Cold), Norovirus Outbreaks (Holiday Gatherings), Stomach Flu (Viral Gastroenteritis), Dry Eye Syndrome (Low Humidity), Cold Urticaria (Allergic Reaction to Cold), Frozen Shoulder (Adhesive Capsulitis), Heart Failure Exacerbation (Cold Stress), Winter Migraines (Barometric Pressure Changes), Influenza-Like Illness (ILI), Arthritis Flare-ups (Cold & Humidity), Carbon Monoxide Poisoning (Indoor Heating Risks)"
December,12,5,3,14,25,30,40,60,"Frostbite (Extreme Cold), Seasonal Depression (SAD), H3N2 Flu (Seasonal Influenza), Hypothermia (Severe Cold), Pneumonia (Bacterial/Post-Viral), Bronchiolitis (Infants), Winter Asthma Attacks, Slipping Injuries (Ice-Related Fractures), Chilblains (Cold-Induced Skin Inflammation), COPD Worsening (Air Pollution + Cold), Norovirus Outbreaks (Holiday Gatherings), Stomach Flu (Viral Gastroenteritis), Dry Eye Syndrome (Low Humidity), Cold Urticaria (Allergic Reaction to Cold), Frozen Shoulder (Adhesive Capsulitis), Heart Failure Exacerbation (Cold Stress), Winter Migraines (Barometric Pressure Changes), Influenza-Like Illness (ILI), Arthritis Flare-ups (Cold & Humidity), Carbon Monoxide Poisoning (Indoor Heating Risks)"
December,12,6,3,14,25,30,40,60,"Frostbite (Extreme Cold), Seasonal Depression (SAD), H3N2 Flu (Seasonal Influenza), Hypothermia (Severe Cold), Pneumonia (Bacterial/Post-Viral), Bronchiolitis (Infants), Winter Asthma Attacks, Slipping Injuries (Ice-Related Fractures), Chilblains (Cold-Induced Skin Inflammation), COPD Worsening (Air Pollution + Cold), Norovirus Outbreaks (Holiday Gatherings), Stomach Flu (Viral Gastroenteritis), Dry Eye Syndrome (Low Humidity), Cold Urticaria (Allergic Reaction to Cold), Frozen Shoulder (Adhesive Capsulitis), Heart Failure Exacerbation (Cold Stress), Winter Migraines (Barometric Pressure Changes), Influenza-Like Illness (ILI), Arthritis Flare-ups (Cold & Humidity), Carbon Monoxide Poisoning (Indoor Heating Risks)"
December,12,7,3,14,25,30,40,60,"Frostbite (Extreme Cold), Seasonal Depression (SAD), H3N2 Flu (Seasonal Influenza), Hypothermia (Severe Cold), Pneumonia (Bacterial/Post-Viral), Bronchiolitis (Infants), Winter Asthma Attacks, Slipping Injuries (Ice-Related Fractures), Chilblains (Cold-Induced Skin Inflammation), COPD Worsening (Air Pollution + Cold), Norovirus Outbreaks (Holiday Gatherings), Stomach Flu (Viral Gastroenteritis), Dry Eye Syndrome (Low Humidity), Cold Urticaria (Allergic Reaction to Cold), Frozen Shoulder (Adhesive Capsulitis), Heart Failure Exacerbation (Cold Stress), Winter Migraines (Barometric Pressure Changes), Influenza-Like Illness (ILI), Arthritis Flare-ups (Cold & Humidity), Carbon Monoxide Poisoning (Indoor Heating Risks)"
December,12,8,3,14,25,30,40,60,"Frostbite (Extreme Cold), Seasonal Depression (SAD), H3N2 Flu (Seasonal Influenza), Hypothermia (Severe Cold), Pneumonia (Bacterial/Post-Viral), Bronchiolitis (Infants), Winter Asthma Attacks, Slipping Injuries (Ice-Related Fractures), Chilblains (Cold-Induced Skin Inflammation), COPD Worsening (Air Pollution + Cold), Norovirus Outbreaks (Holiday Gatherings), Stomach Flu (Viral Gastroenteritis), Dry Eye Syndrome (Low Humidity), Cold Urticaria (Allergic Reaction to Cold), Frozen Shoulder (Adhesive Capsulitis), Heart Failure Exacerbation (Cold Stress), Winter Migraines (Barometric Pressure Changes), Influenza-Like Illness (ILI), Arthritis Flare-ups (Cold & Humidity), Carbon Monoxide Poisoning (Indoor Heating Risks)"
December,12,9,3,14,25,30,40,60,"Frostbite (Extreme Cold), Seasonal Depression (SAD), H3N2 Flu (Seasonal Influenza), Hypothermia (Severe Cold), Pneumonia (Bacterial/Post-Viral), Bronchiolitis (Infants), Winter Asthma Attacks, Slipping Injuries (Ice-Related Fractures), Chilblains (Cold-Induced Skin Inflammation), COPD Worsening (Air Pollution + Cold), Norovirus Outbreaks (Holiday Gatherings), Stomach Flu (Viral Gastroenteritis), Dry Eye Syndrome (Low Humidity), Cold Urticaria (Allergic Reaction to Cold), Frozen Shoulder (Adhesive Capsulitis), Heart Failure Exacerbation (Cold Stress), Winter Migraines (Barometric Pressure Changes), Influenza-Like Illness (ILI), Arthritis Flare-ups (Cold & Humidity), Carbon Monoxide Poisoning (Indoor Heating Risks)"
December,12,10,3,14,25,30,40,60,"Frostbite (Extreme Cold), Seasonal Depression (SAD), H3N2 Flu (Seasonal Influenza), Hypothermia (Severe Cold), Pneumonia (Bacterial/Post-Viral), Bronchiolitis (Infants), Winter Asthma Attacks, Slipping Injuries (Ice-Related Fractures), Chilblains (Cold-Induced Skin Inflammation), COPD Worsening (Air Pollution + Cold), Norovirus Outbreaks (Holiday Gatherings), Stomach Flu (Viral Gastroenteritis), Dry Eye Syndrome (Low Humidity), Cold Urticaria (Allergic Reaction to Cold), Frozen Shoulder (Adhesive Capsulitis), Heart Failure Exacerbation (Cold Stress), Winter Migraines (Barometric Pressure Changes), Influenza-Like Illness (ILI), Arthritis Flare-ups (Cold & Humidity), Carbon Monoxide Poisoning (Indoor Heating Risks)"
December,12,11,3,14,25,30,40,60,"Frostbite (Extreme Cold), Seasonal Depression (SAD), H3N2 Flu (Seasonal Influenza), Hypothermia (Severe Cold), Pneumonia (Bacterial/Post-Viral), Bronchiolitis (Infants), Winter Asthma Attacks, Slipping Injuries (Ice-Related Fractures), Chilblains (Cold-Induced Skin Inflammation), COPD Worsening (Air Pollution + Cold), Norovirus Outbreaks (Holiday Gatherings), Stomach Flu (Viral Gastroenteritis), Dry Eye Syndrome (Low Humidity), Cold Urticaria (Allergic Reaction to Cold), Frozen Shoulder (Adhesive Capsulitis), Heart Failure Exacerbation (Cold Stress), Winter Migraines (Barometric Pressure Changes), Influenza-Like Illness (ILI), Arthritis Flare-ups (Cold & Humidity), Carbon Monoxide Poisoning (Indoor Heating Risks)"
December,12,12,3,14,25,30,40,60,"Frostbite (Extreme Cold), Seasonal Depression (SAD), H3N2 Flu (Seasonal Influenza), Hypothermia (Severe Cold), Pneumonia (Bacterial/Post-Viral), Bronchiolitis (Infants), Winter Asthma Attacks, Slipping Injuries (Ice-Related Fractures), Chilblains (Cold-Induced Skin Inflammation), COPD Worsening (Air Pollution + Cold), Norovirus Outbreaks (Holiday Gatherings), Stomach Flu (Viral Gastroenteritis), Dry Eye Syndrome (Low Humidity), Cold Urticaria (Allergic Reaction to Cold), Frozen Shoulder (Adhesive Capsulitis), Heart Failure Exacerbation (Cold Stress), Winter Migraines (Barometric Pressure Changes), Influenza-Like Illness (ILI), Arthritis Flare-ups (Cold & Humidity), Carbon Monoxide Poisoning (Indoor Heating Risks)"
December,12,13,3,14,25,30,40,60,"Frostbite (Extreme Cold), Seasonal Depression (SAD), H3N2 Flu (Seasonal Influenza), Hypothermia (Severe Cold), Pneumonia (Bacterial/Post-Viral), Bronchiolitis (Infants), Winter Asthma Attacks, Slipping Injuries (Ice-Related Fractures), Chilblains (Cold-Induced Skin Inflammation), COPD Worsening (Air Pollution + Cold), Norovirus Outbreaks (Holiday Gatherings), Stomach Flu (Viral Gastroenteritis), Dry Eye Syndrome (Low Humidity), Cold Urticaria (Allergic Reaction to Cold), Frozen Shoulder (Adhesive Capsulitis), Heart Failure Exacerbation (Cold Stress), Winter Migraines (Barometric Pressure Changes), Influenza-Like Illness (ILI), Arthritis Flare-ups (Cold & Humidity), Carbon Monoxide Poisoning (Indoor Heating Risks)"
